DATAFLOW,FREQ: Frequency,INDICATOR: Indicator,IMPORTER: Importer,EXPORTER: Exporter,COMMODITY: Commodity,TIME_PERIOD: Time,OBS_VALUE,UNIT_MEASURE: Unit of measure,UNIT_MULT: Unit multiplier,OBS_STATUS: Observation Status,DATA_SOURCE: Data source,OBS_COMMENT: Comment
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TO: Tonga,AFR: Africa,"04: Dairy products, eggs, honey, edible animal product nes",2008,0,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TO: Tonga,AFR: Africa,"04: Dairy products, eggs, honey, edible animal product nes",2009,0,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TO: Tonga,AFR: Africa,"04: Dairy products, eggs, honey, edible animal product nes",2010,1,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TO: Tonga,_U: Unknown,17: Sugars and sugar confectionery,2005,1,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TO: Tonga,_U: Unknown,17: Sugars and sugar confectionery,2008,2,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TO: Tonga,_U: Unknown,17: Sugars and sugar confectionery,2010,44,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,_U: Unknown,21: Miscellaneous edible preparations,2011,1,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,_U: Unknown,21: Miscellaneous edible preparations,2015,0,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TO: Tonga,AU_NZ: Australia and New Zealand,24: Tobacco and manufactured tobacco substitutes,1995,78,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TO: Tonga,AU_NZ: Australia and New Zealand,24: Tobacco and manufactured tobacco substitutes,1996,94,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TO: Tonga,AU_NZ: Australia and New Zealand,24: Tobacco and manufactured tobacco substitutes,1997,107,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TO: Tonga,AU_NZ: Australia and New Zealand,24: Tobacco and manufactured tobacco substitutes,1998,146,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TO: Tonga,AU_NZ: Australia and New Zealand,24: Tobacco and manufactured tobacco substitutes,1999,141,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TO: Tonga,AU_NZ: Australia and New Zealand,24: Tobacco and manufactured tobacco substitutes,2000,110,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TO: Tonga,AU_NZ: Australia and New Zealand,24: Tobacco and manufactured tobacco substitutes,2001,116,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TO: Tonga,AU_NZ: Australia and New Zealand,24: Tobacco and manufactured tobacco substitutes,2002,145,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TO: Tonga,AU_NZ: Australia and New Zealand,24: Tobacco and manufactured tobacco substitutes,2003,209,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TO: Tonga,AU_NZ: Australia and New Zealand,24: Tobacco and manufactured tobacco substitutes,2004,135,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TO: Tonga,AU_NZ: Australia and New Zealand,24: Tobacco and manufactured tobacco substitutes,2005,173,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TO: Tonga,AU_NZ: Australia and New Zealand,24: Tobacco and manufactured tobacco substitutes,2006,165,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TO: Tonga,AU_NZ: Australia and New Zealand,24: Tobacco and manufactured tobacco substitutes,2007,89,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TO: Tonga,AU_NZ: Australia and New Zealand,24: Tobacco and manufactured tobacco substitutes,2008,176,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TO: Tonga,AU_NZ: Australia and New Zealand,24: Tobacco and manufactured tobacco substitutes,2009,62,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TO: Tonga,AU_NZ: Australia and New Zealand,24: Tobacco and manufactured tobacco substitutes,2010,80,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TO: Tonga,AU_NZ: Australia and New Zealand,24: Tobacco and manufactured tobacco substitutes,2011,21,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TO: Tonga,AU_NZ: Australia and New Zealand,24: Tobacco and manufactured tobacco substitutes,2012,13,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TO: Tonga,AU_NZ: Australia and New Zealand,24: Tobacco and manufactured tobacco substitutes,2013,15,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TO: Tonga,AU_NZ: Australia and New Zealand,24: Tobacco and manufactured tobacco substitutes,2014,16,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TO: Tonga,AU_NZ: Australia and New Zealand,24: Tobacco and manufactured tobacco substitutes,2015,18,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TO: Tonga,AU_NZ: Australia and New Zealand,24: Tobacco and manufactured tobacco substitutes,2016,14,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TO: Tonga,AU_NZ: Australia and New Zealand,24: Tobacco and manufactured tobacco substitutes,2018,10,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NR: Nauru,EUR: Europe,10: Cereals,2004,1,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,CK: Cook Islands,EUR: Europe,"22: Beverages, spirits and vinegar",1995,9,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,CK: Cook Islands,EUR: Europe,"22: Beverages, spirits and vinegar",1997,0,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,CK: Cook Islands,EUR: Europe,"22: Beverages, spirits and vinegar",1998,7,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,CK: Cook Islands,EUR: Europe,"22: Beverages, spirits and vinegar",1999,0,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,CK: Cook Islands,EUR: Europe,"22: Beverages, spirits and vinegar",2001,7,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,CK: Cook Islands,EUR: Europe,"22: Beverages, spirits and vinegar",2002,9,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,CK: Cook Islands,EUR: Europe,"22: Beverages, spirits and vinegar",2004,0,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,CK: Cook Islands,EUR: Europe,"22: Beverages, spirits and vinegar",2005,53,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,CK: Cook Islands,EUR: Europe,"22: Beverages, spirits and vinegar",2007,17,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,CK: Cook Islands,EUR: Europe,"22: Beverages, spirits and vinegar",2008,0,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,CK: Cook Islands,EUR: Europe,"22: Beverages, spirits and vinegar",2009,1,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,CK: Cook Islands,EUR: Europe,"22: Beverages, spirits and vinegar",2010,1,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,CK: Cook Islands,EUR: Europe,"22: Beverages, spirits and vinegar",2011,26,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,CK: Cook Islands,EUR: Europe,"22: Beverages, spirits and vinegar",2012,25,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,CK: Cook Islands,EUR: Europe,"22: Beverages, spirits and vinegar",2013,20,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,CK: Cook Islands,EUR: Europe,"22: Beverages, spirits and vinegar",2014,6,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,CK: Cook Islands,EUR: Europe,"22: Beverages, spirits and vinegar",2015,101,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,CK: Cook Islands,EUR: Europe,"22: Beverages, spirits and vinegar",2016,171,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,CK: Cook Islands,EUR: Europe,"22: Beverages, spirits and vinegar",2017,118,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,CK: Cook Islands,EUR: Europe,"22: Beverages, spirits and vinegar",2018,106,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,ASI: Asia,17: Sugars and sugar confectionery,1995,18,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,ASI: Asia,17: Sugars and sugar confectionery,1996,0,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,ASI: Asia,17: Sugars and sugar confectionery,1997,1,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,ASI: Asia,17: Sugars and sugar confectionery,1998,0,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,ASI: Asia,17: Sugars and sugar confectionery,1999,4,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,ASI: Asia,17: Sugars and sugar confectionery,2000,11,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,ASI: Asia,17: Sugars and sugar confectionery,2001,7,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,ASI: Asia,17: Sugars and sugar confectionery,2002,2,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,ASI: Asia,17: Sugars and sugar confectionery,2003,3,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,ASI: Asia,17: Sugars and sugar confectionery,2004,132,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,ASI: Asia,17: Sugars and sugar confectionery,2005,252,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,ASI: Asia,17: Sugars and sugar confectionery,2006,8,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,ASI: Asia,17: Sugars and sugar confectionery,2007,8,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,ASI: Asia,17: Sugars and sugar confectionery,2008,491,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,ASI: Asia,17: Sugars and sugar confectionery,2009,1156,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,ASI: Asia,17: Sugars and sugar confectionery,2010,687,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,ASI: Asia,17: Sugars and sugar confectionery,2011,1158,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,ASI: Asia,17: Sugars and sugar confectionery,2012,1979,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,ASI: Asia,17: Sugars and sugar confectionery,2013,1542,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,ASI: Asia,17: Sugars and sugar confectionery,2014,3532,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,ASI: Asia,17: Sugars and sugar confectionery,2015,1187,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,ASI: Asia,17: Sugars and sugar confectionery,2016,3451,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,ASI: Asia,17: Sugars and sugar confectionery,2017,4789,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,ASI: Asia,17: Sugars and sugar confectionery,2018,3268,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AME: Americas,"22: Beverages, spirits and vinegar",1995,201,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AME: Americas,"22: Beverages, spirits and vinegar",1996,137,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AME: Americas,"22: Beverages, spirits and vinegar",1997,285,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AME: Americas,"22: Beverages, spirits and vinegar",1998,199,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AME: Americas,"22: Beverages, spirits and vinegar",1999,100,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AME: Americas,"22: Beverages, spirits and vinegar",2000,2,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AME: Americas,"22: Beverages, spirits and vinegar",2001,2,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AME: Americas,"22: Beverages, spirits and vinegar",2002,77,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AME: Americas,"22: Beverages, spirits and vinegar",2003,90,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AME: Americas,"22: Beverages, spirits and vinegar",2004,217,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AME: Americas,"22: Beverages, spirits and vinegar",2005,450,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AME: Americas,"22: Beverages, spirits and vinegar",2006,152,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AME: Americas,"22: Beverages, spirits and vinegar",2007,834,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AME: Americas,"22: Beverages, spirits and vinegar",2008,233,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AME: Americas,"22: Beverages, spirits and vinegar",2009,153,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AME: Americas,"22: Beverages, spirits and vinegar",2010,135,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AME: Americas,"22: Beverages, spirits and vinegar",2011,318,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AME: Americas,"22: Beverages, spirits and vinegar",2012,376,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AME: Americas,"22: Beverages, spirits and vinegar",2013,589,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AME: Americas,"22: Beverages, spirits and vinegar",2014,501,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AME: Americas,"22: Beverages, spirits and vinegar",2015,627,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AME: Americas,"22: Beverages, spirits and vinegar",2016,394,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AME: Americas,"22: Beverages, spirits and vinegar",2017,397,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FJ: Fiji,AME: Americas,"22: Beverages, spirits and vinegar",2018,483,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",1995,150,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",1996,187,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",1997,204,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",1998,225,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",1999,274,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2000,284,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2001,269,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2002,195,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2003,249,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2004,143,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2005,124,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2006,178,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2007,188,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2008,178,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2009,230,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2010,233,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2011,201,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2012,163,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2013,159,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2014,158,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2015,207,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2016,206,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2017,176,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AU_NZ: Australia and New Zealand,"19: Cereal, flour, starch, milk preparations and products",2018,253,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,SB: Solomon Islands,AFR: Africa,"15: Animal,vegetable fats and oils, cleavage products, et",2009,7,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,SB: Solomon Islands,AFR: Africa,"15: Animal,vegetable fats and oils, cleavage products, et",2013,11,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PW: Palau,AFR: Africa,"15: Animal,vegetable fats and oils, cleavage products, et",2014,0,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TK: Tokelau,PICT: Pacific Islands Countries and Territories,"19: Cereal, flour, starch, milk preparations and products",2001,11,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TK: Tokelau,PICT: Pacific Islands Countries and Territories,"19: Cereal, flour, starch, milk preparations and products",2002,18,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TK: Tokelau,PICT: Pacific Islands Countries and Territories,"19: Cereal, flour, starch, milk preparations and products",2003,19,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TK: Tokelau,PICT: Pacific Islands Countries and Territories,"19: Cereal, flour, starch, milk preparations and products",2004,20,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TK: Tokelau,PICT: Pacific Islands Countries and Territories,"19: Cereal, flour, starch, milk preparations and products",2005,14,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TK: Tokelau,PICT: Pacific Islands Countries and Territories,"19: Cereal, flour, starch, milk preparations and products",2006,11,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TK: Tokelau,PICT: Pacific Islands Countries and Territories,"19: Cereal, flour, starch, milk preparations and products",2007,10,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TK: Tokelau,PICT: Pacific Islands Countries and Territories,"19: Cereal, flour, starch, milk preparations and products",2008,0,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TK: Tokelau,PICT: Pacific Islands Countries and Territories,"19: Cereal, flour, starch, milk preparations and products",2013,14,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TK: Tokelau,PICT: Pacific Islands Countries and Territories,"19: Cereal, flour, starch, milk preparations and products",2015,16,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TK: Tokelau,PICT: Pacific Islands Countries and Territories,"19: Cereal, flour, starch, milk preparations and products",2016,23,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TK: Tokelau,PICT: Pacific Islands Countries and Territories,"19: Cereal, flour, starch, milk preparations and products",2017,33,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TK: Tokelau,PICT: Pacific Islands Countries and Territories,"19: Cereal, flour, starch, milk preparations and products",2018,95,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",1995,2925,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",1996,3142,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",1997,3320,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",1998,3759,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",1999,3610,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2000,3962,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2001,3478,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2002,4279,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,KI: Kiribati,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2003,2979,TON: tonnes,,,,
